iso_code,continent,location,date,population,new_cases,new_deaths,total_cases,total_deaths,new_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_cases_per_million,new_deaths_per_million,new_vaccinations_per_million,new_cases_ra7,new_deaths_ra7,new_vaccinations_ra7,new_cases_per_million_ra7,new_deaths_per_million_ra7,new_vaccinations_per_million_ra7
IND,Asia,India,2021-02-24,1417173120.0,13742.0,104.0,11030176.0,156567.0,459241.0,10884879.0,1481754.0,,9.696768733519304,0.0733855296380445,324.05426938947306,13265.142857142857,93.42857142857144,454268.0,9.360283983612996,0.065926011515496,320.5451709386078
IND,Asia,India,2021-02-25,1417173120.0,16738.0,138.0,11046914.0,156705.0,700414.0,11206188.0,1860859.0,,11.810836491169123,0.0973769527889436,494.2331957298202,13816.142857142857,98.71428571428572,460074.8571428572,9.749086164676095,0.0696557705767702,324.6426640824638
IND,Asia,India,2021-02-26,1417173120.0,16577.0,120.0,11063491.0,156825.0,689893.0,11552857.0,2204083.0,,11.69723004624869,0.0846756111208205,486.8092615248023,14299.57142857143,102.0,472428.28571428574,10.09020791233426,0.0719742694526975,333.3596150301565
IND,Asia,India,2021-02-27,1417173120.0,16488.0,113.0,11079979.0,156938.0,485607.0,11788669.0,2453878.0,,11.634428968000748,0.079736200472106,342.6589124129027,14656.0,103.71428571428572,486317.7142857143,10.341714638222888,0.0731839210401378,343.16041380019567
IND,Asia,India,2021-02-28,1417173120.0,16752.0,113.0,11096731.0,157051.0,58719.0,11845075.0,2456191.0,,11.820715312466554,0.079736200472106,41.433893411695536,15011.42857142857,107.0,459441.8571428572,10.592515734018844,0.075502419916065,324.19600023380144
IND,Asia,India,2021-03-01,1417173120.0,15510.0,106.0,11112241.0,157157.0,552870.0,12256337.0,2597799.0,,10.94432273736606,0.0747967898233915,390.1217093364007,15198.714285714286,110.28571428571428,490006.0,10.724670169946693,0.0778209187919922,345.76297919057345
IND,Asia,India,2021-03-02,1417173120.0,12286.0,91.0,11124527.0,157248.0,766613.0,12906771.0,2713978.0,,8.66937131858668,0.0642123384332889,540.9452022347136,15441.857142857143,112.14285714285714,530479.5714285715,10.896239086765307,0.0791313746783859,374.3223491485441
IND,Asia,India,2021-03-03,1417173120.0,14989.0,98.0,11139516.0,157346.0,995299.0,13739121.0,2876927.0,,10.576689459083164,0.0691517490820034,702.3129256078468,15620.0,111.28571428571428,607059.2857142857,11.021942047560149,0.0785265488846657,428.3593000368831
IND,Asia,India,2021-03-04,1417173120.0,17407.0,89.0,11156923.0,157435.0,1389455.0,14796835.0,3208668.0,,12.2829030231677,0.0628010782479419,980.4412604156648,15715.57142857143,104.28571428571428,705493.7142857143,11.089380123559945,0.0735871382359512,497.81759499200376
IND,Asia,India,2021-03-05,1417173120.0,16838.0,113.0,11173761.0,157548.0,1492201.0,15996683.0,3501021.0,,11.881399500436476,0.079736200472106,1052.9419299174967,15752.857142857143,103.28571428571428,820109.1428571428,11.11569004558677,0.0728815081432777,578.6936904766743
IND,Asia,India,2021-03-06,1417173120.0,18327.0,108.0,11192088.0,157656.0,1424640.0,17168303.0,3754041.0,,12.932082708427323,0.0762080500087385,1005.268855226382,16015.57142857143,102.57142857142856,954256.7142857144,11.301069151361997,0.0723774866485109,673.3522537357428
IND,Asia,India,2021-03-07,1417173120.0,18711.0,100.0,11210799.0,157756.0,66666.0,17227903.0,3761107.0,,13.20304466401395,0.0705630092673504,47.04153575817188,16295.42857142857,100.71428571428572,955392.0,11.49854477301162,0.0710670307621172,674.1533454995252
IND,Asia,India,2021-03-08,1417173120.0,18599.0,97.0,11229398.0,157853.0,2019723.0,18943283.0,4065450.0,,13.124014093634518,0.0684461189893299,1425.1773276648094,16736.714285714286,99.42857142857144,1164942.4285714286,11.809929252478543,0.070159792071537,822.018433832155
IND,Asia,India,2021-03-09,1417173120.0,15388.0,77.0,11244786.0,157930.0,1359173.0,20004227.0,4363679.0,,10.858235866059893,0.0543335171358598,959.0733699493256,17179.85714285714,97.42857142857144,1249593.857142857,12.12262418783186,0.06874853188619,881.7510292199568
IND,Asia,India,2021-03-10,1417173120.0,17921.0,133.0,11262707.0,158063.0,1317105.0,21034481.0,4650530.0,,12.64559689080188,0.0938488023255761,929.3889232107366,17598.714285714286,102.42857142857144,1295566.142857143,12.418182392363104,0.0722766823495575,914.190457448941
IND,Asia,India,2021-03-11,1417173120.0,22854.0,126.0,11285561.0,158189.0,479909.0,21435841.0,4729079.0,,16.12647013796028,0.0889093916768616,338.63823214484904,18376.85714285714,107.71428571428572,1165631.0,12.967263408762046,0.0760064414108318,822.5043105531103
IND,Asia,India,2021-03-12,1417173120.0,23285.0,117.0,11308846.0,158306.0,2053537.0,23075504.0,5142953.0,,16.430596707902563,0.0825587208428,1449.0375036184712,19297.85714285714,108.28571428571428,1245821.857142857,13.617148724114344,0.0764096586066452,879.0893925103921
IND,Asia,India,2021-03-13,1417173120.0,24882.0,140.0,11333728.0,158446.0,1519952.0,24307635.0,5430774.0,,17.557487965902148,0.0987882129742906,1072.523870619279,20234.285714285717,112.85714285714286,1259437.857142857,14.277920903753603,0.0796353961731527,888.6972518522347
IND,Asia,India,2021-03-14,1417173120.0,25320.0,161.0,11359048.0,158607.0,169629.0,24452385.0,5455653.0,,17.866553946493145,0.1136064449204342,119.69532699011395,21178.42857142857,121.57142857142856,1274146.857142857,14.944136515536346,0.0857844584093075,899.0763648853692
IND,Asia,India,2021-03-15,1417173120.0,26291.0,118.0,11385339.0,158725.0,3039394.0,27079484.0,5867948.0,,18.55172076647912,0.0832643509354735,2144.6878698912947,22277.285714285717,124.57142857142856,1419814.142857143,15.719523183085574,0.087901348687328,1001.8635852034386
IND,Asia,India,2021-03-16,1417173120.0,24492.0,131.0,11409831.0,158856.0,2117104.0,28862037.0,6202499.0,,17.28229222975948,0.0924375421402291,1493.892291719448,23577.85714285714,132.28571428571428,1528090.0,16.637245520756945,0.0933447808308093,1078.266288313456
IND,Asia,India,2021-03-17,1417173120.0,28903.0,188.0,11438734.0,159044.0,2078719.0,30600787.0,6542468.0,,20.39482656854231,0.1326584574226189,1466.8066806121751,25146.714285714286,140.14285714285714,1636892.0,17.74427833186272,0.098889017273244,1155.0402536565186
IND,Asia,India,2021-03-18,1417173120.0,35871.0,172.0,11474605.0,159216.0,2196562.0,32426230.0,6913587.0,,25.31165705429129,0.1213683759398428,1549.9602476230991,27006.285714285717,146.71428571428572,1882128.142857143,19.056447891338586,0.1035260150250985,1328.0862558676974
IND,Asia,India,2021-03-19,1417173120.0,39726.0,154.0,11514331.0,159370.0,2723575.0,34842030.0,7221362.0,,28.03186106154765,0.1086670342717197,1921.836479653241,29355.0,152.0,1977847.857142857,20.713771370430734,0.1072557740863727,1395.6289667298074
IND,Asia,India,2021-03-20,1417173120.0,40953.0,188.0,11555284.0,159558.0,2540449.0,37125187.0,7478654.0,,28.89766918525805,0.1326584574226189,1792.6172633023127,31650.85714285714,158.85714285714286,2123633.1428571427,22.33379725891015,0.1120943804361339,1498.499451398812
IND,Asia,India,2021-03-21,1417173120.0,43846.0,197.0,11599130.0,159755.0,462157.0,37574302.0,7491696.0,,30.939057043362496,0.1390091282566804,326.111886739709,34297.42857142857,164.0,2165422.8571428573,24.20129770132005,0.1157233351984548,1527.98753136304
IND,Asia,India,2021-03-22,1417173120.0,46951.0,212.0,11646081.0,159967.0,3428596.0,40631153.0,7863441.0,,33.13003848111373,0.149593579646783,2419.3205132200083,37248.857142857145,177.42857142857142,2221023.1428571427,26.283914517696427,0.1251989393000704,1567.2207661242849
IND,Asia,India,2021-03-23,1417173120.0,40715.0,199.0,11686796.0,160166.0,2346692.0,42731952.0,8109334.0,,28.72972922320175,0.1404203884420274,1655.8964934361725,39566.42857142857,187.14285714285717,2253821.4285714286,27.91926265961676,0.1320536316288987,1590.3642235123882
IND,Asia,India,2021-03-24,1417173120.0,47262.0,275.0,11734058.0,160441.0,2304423.0,44846538.0,8299171.0,,33.34948943993519,0.1940482754852138,1626.0702150489562,42189.142857142855,199.57142857142856,2286064.8571428573,29.76992878410145,0.1408236056378409,1613.1161570033569
IND,Asia,India,2021-03-25,1417173120.0,53476.0,251.0,11787534.0,160692.0,2358731.0,47001472.0,8502968.0,,37.73427483580835,0.1771131532610497,1664.3915741218689,44704.142857142855,210.8571428571429,2309231.8571428573,31.54458846717532,0.1487871452551561,1629.463489360324
IND,Asia,India,2021-03-26,1417173120.0,59118.0,257.0,11846652.0,160949.0,2605333.0,49426618.0,8683155.0,,41.71543981867226,0.1813469338170907,1838.4013662353404,47474.42857142857,225.57142857142856,2292340.1428571427,33.49938543247883,0.159169988047352,1617.5441874434812
IND,Asia,India,2021-03-27,1417173120.0,62258.0,291.0,11908910.0,161240.0,2160009.0,51441436.0,8828346.0,,43.93111830966707,0.2053383569679899,1524.1673508456047,50518.0,240.28571428571428,2237991.571428572,35.64702102168012,0.1695528308395479,1579.194199949666
IND,Asia,India,2021-03-28,1417173120.0,62714.0,312.0,11971624.0,161552.0,260653.0,51660234.0,8870201.0,,44.25288563192618,0.2201565889141335,183.92460054562707,53213.42857142857,256.7142857142857,2209205.285714286,37.54899653433207,0.181145325219184,1558.8817304933684
IND,Asia,India,2021-03-29,1417173120.0,68020.0,291.0,12039644.0,161843.0,582919.0,52211398.0,8901956.0,,47.9969589036518,0.2053383569679899,411.3251879911468,56223.28571428572,268.0,1802680.0,39.67284230898037,0.1891088648364993,1272.025255460674
IND,Asia,India,2021-03-30,1417173120.0,56211.0,271.0,12095855.0,162114.0,1940999.0,53989035.0,9065318.0,,39.66417313927038,0.1912257551145198,1369.6273042491805,58437.0,278.2857142857143,1744723.857142857,41.2349057255616,0.196366774361141,1231.1296570053892
IND,Asia,India,2021-03-31,1417173120.0,53480.0,354.0,12149335.0,162468.0,2063543.0,55783201.0,9334695.0,,37.73709735617904,0.2497930528064207,1456.0980383257622,59325.28571428572,289.57142857142856,1710312.4285714286,41.86170685645358,0.2043303139784563,1206.8479174735044
IND,Asia,India,2021-04-01,1417173120.0,72330.0,459.0,12221665.0,162927.0,3671242.0,59148798.0,9640340.0,,51.03822460307461,0.3238842125371387,2590.5388326868638,62018.71428571428,319.2857142857143,1897814.0,43.76227110892019,0.2252976081607547,1339.1546686970748
IND,Asia,India,2021-04-02,1417173120.0,81466.0,469.0,12303131.0,163396.0,4265157.0,63081589.0,9972706.0,,57.48486112973975,0.3309405134638737,3009.623129177048,65211.28571428572,349.57142857142856,2134931.714285714,46.01504558192983,0.2466681195388666,1506.4720634030332
IND,Asia,India,2021-04-03,1417173120.0,89129.0,714.0,12392260.0,164110.0,2925356.0,65739470.0,10240181.0,,62.89210452989682,0.5038198861688825,2064.219225382993,69050.0,410.0,2244267.0,48.72375789910552,0.289308337996137,1583.6223311940887
IND,Asia,India,2021-04-04,1417173120.0,93249.0,513.0,12485509.0,164623.0,3125512.0,68678838.0,10426325.0,,65.79930051171165,0.361988237541508,2205.455322212152,73412.14285714286,438.7142857142857,2653532.571428572,51.80181716764629,0.3095700020857619,1872.4124342893065
IND,Asia,India,2021-04-05,1417173120.0,103558.0,478.0,12589067.0,165101.0,4005763.0,72277309.0,10833617.0,,73.07364113708282,0.3372911842979353,2826.586916918097,78489.0,465.4285714285714,3142510.285714286,55.38420034385072,0.3284204059900398,2217.449824136014
IND,Asia,India,2021-04-06,1417173120.0,96982.0,446.0,12686049.0,165547.0,3966548.0,75937015.0,11140459.0,,68.43341764766186,0.3147110213323831,2798.9156328339054,84313.42857142857,490.4285714285714,3431874.4285714286,59.49409241647808,0.3460611583068775,2421.633871076689
IND,Asia,India,2021-04-07,1417173120.0,115736.0,630.0,12801785.0,166177.0,3121199.0,78763027.0,11435646.0,,81.66680440566076,0.4445469583843081,2202.411939622451,93207.14285714286,529.8571428571429,3582968.1428571427,65.76976485211831,0.3738831448180043,2528.250142690501
IND,Asia,India,2021-04-08,1417173120.0,126789.0,685.0,12928574.0,166862.0,4135589.0,82456522.0,11877740.0,,89.46613381998101,0.4833566134813508,2918.196049329528,100987.0,562.1428571428571,3649303.4285714286,71.25946616881923,0.3966649163814631,2575.0583164965965
IND,Asia,India,2021-04-09,1417173120.0,131968.0,780.0,13060542.0,167642.0,3740898.0,85763852.0,12311308.0,,93.12059206993708,0.5503914722853338,2639.690202422129,108201.57142857143,606.5714285714286,3574409.285714286,76.35028487456171,0.4280150533559573,2522.2107555316074
IND,Asia,India,2021-04-10,1417173120.0,145384.0,794.0,13205926.0,168436.0,3519987.0,88885961.0,12709186.0,,102.58732539324484,0.5602702935827629,2483.808753019533,116238.0,618.0,3659356.5714285714,82.02103071218286,0.436079397272226,2582.152116622542
IND,Asia,India,2021-04-11,1417173120.0,152879.0,839.0,13358805.0,169275.0,2933418.0,91587400.0,12941165.0,,107.87602293783276,0.5920236477530706,2069.908015190127,124756.57142857143,664.5714285714286,3631914.5714285714,88.0319910587716,0.4689415987310207,2562.7882156193955
IND,Asia,India,2021-04-12,1417173120.0,168912.0,904.0,13527717.0,170179.0,4004520.0,95043039.0,13490046.0,,119.18939021366704,0.6378896037768484,2825.709818712904,134092.85714285713,725.4285714285714,3631737.0,94.61995521256934,0.5118842300851512,2562.6629158757964
IND,Asia,India,2021-04-13,1417173120.0,161736.0,879.0,13689453.0,171058.0,2646493.0,97301914.0,13877664.0,,114.125788668642,0.6202488514600107,1867.445100849782,143343.42857142858,787.2857142857143,3443157.714285714,101.14743678699509,0.555532491531955,2429.5956970209218
IND,Asia,India,2021-04-14,1417173120.0,184372.0,1027.0,13873825.0,172085.0,3313660.0,100179199.0,14314039.0,,130.09843144639945,0.7246821051756895,2338.218212888486,153148.57142857142,844.0,3470652.1428571427,108.06624064995772,0.5955517982164381,2448.996593201784
IND,Asia,India,2021-04-15,1417173120.0,200739.0,1038.0,14074564.0,173123.0,2730271.0,102349255.0,14874254.0,,141.6474791731867,0.732444036195098,1926.561378753783,163712.85714285713,894.4285714285714,3269892.4285714286,115.52071855755857,0.6311357157469734,2307.3344974052493
IND,Asia,India,2021-04-16,1417173120.0,217353.0,1185.0,14291917.0,174308.0,2714132.0,104408484.0,15529157.0,,153.3708175328643,0.8361716598181033,1915.1732146881247,175910.7142857143,952.2857142857144,3123211.571428572,124.127893623691,0.6719614568230833,2203.8320705861056
IND,Asia,India,2021-04-17,1417173120.0,234692.0,1341.0,14526609.0,175649.0,2684949.0,106431076.0,16191514.0,,165.60573770973022,0.94624995427517,1894.5808116936344,188669.0,1030.428571428571,3003920.4285714286,133.13052395461747,0.7271014083505701,2119.6566503966915
IND,Asia,India,2021-04-18,1417173120.0,261500.0,1501.0,14788109.0,177150.0,1229976.0,107371770.0,16480796.0,,184.52226923412152,1.059150769102931,867.9080788661869,204186.2857142857,1125.0,2760571.571428572,144.07998771123016,0.793833854257693,1947.9423737789857
IND,Asia,India,2021-04-19,1417173120.0,273810.0,1619.0,15061919.0,178769.0,3276547.0,109659181.0,17469932.0,,193.2085756749324,1.1424151200384045,2312.0301632590945,219171.7142857143,1227.142857142857,2656575.4285714286,154.6541570628395,0.8659089280093438,1874.559565857013
IND,Asia,India,2021-04-20,1417173120.0,259170.0,1761.0,15321089.0,180530.0,0.0,,,,182.87815111819225,1.242614593198042,0.0,233090.85714285716,1353.142857142857,2278505.0,164.47592312706095,0.9548183196862056,1607.7816943070443
IND,Asia,India,2021-04-21,1417173120.0,295041.0,2023.0,15616130.0,182553.0,0.0,111673361.0,17972744.0,,208.1898081724836,1.4274896774785004,0.0,248900.7142857143,1495.428571428571,1805125.0,175.63183408793014,1.05521940144375,1273.7505210372603
IND,Asia,India,2021-04-22,1417173120.0,314835.0,2104.0,15930965.0,184657.0,3108503.0,113584269.0,19170339.0,,222.1570502268629,1.4846457149850545,2193.453259965868,265200.14285714284,1647.7142857142858,1859158.142857143,187.13320138131243,1.1626767841280294,1311.877932638987
IND,Asia,India,2021-04-23,1417173120.0,332730.0,2263.0,16263695.0,186920.0,0.0,,,,234.78430073525527,1.5968408997201415,0.0,281682.5714285714,1801.7142857142856,1471425.0,198.763698981654,1.2713438183997492,1038.2817591121118
IND,Asia,India,2021-04-24,1417173120.0,346786.0,2624.0,16610481.0,189544.0,0.0,,,,244.7026373178741,1.8515733631752769,0.0,297696.0,1985.0,1087860.857142857,210.0632560685317,1.4006757339569074,767.6273574415928
IND,Asia,India,2021-04-25,1417173120.0,349691.0,2767.0,16960172.0,192311.0,0.0,117795008.0,21390165.0,,246.7524927370906,1.952478466427588,0.0,310294.71428571426,2165.8571428571427,912150.0,218.9532879975273,1.5282939764318582,643.6404890321376
IND,Asia,India,2021-04-26,1417173120.0,352991.0,2812.0,17313163.0,195123.0,3339774.0,119886252.0,22638695.0,,249.08107204291315,1.984231820597896,2356.6450371285623,321606.28571428574,2336.285714285714,921182.4285714284,226.9350731929531,1.648553505083214,650.0140424420614
IND,Asia,India,2021-04-27,1417173120.0,323144.0,2771.0,17636307.0,197894.0,2354286.0,121263287.0,23615946.0,,228.02013066688707,1.955300986798282,1661.255048359935,330745.4285714286,2480.5714285714284,1257509.0,233.38392741419528,1.7503658470261054,887.3361922077664
IND,Asia,India,2021-04-28,1417173120.0,360960.0,3293.0,17997267.0,201187.0,2174159.0,122538179.0,24515213.0,,254.7042382514283,2.3236398951738515,1534.1520166569346,340162.4285714286,2662.0,1568103.142857143,240.0288459969016,1.8783873066968704,1106.5007660159
IND,Asia,India,2021-04-29,1417173120.0,379257.0,3645.0,18376524.0,204832.0,2215380.0,123811908.0,25456864.0,,267.6151520570754,2.5720216877949253,1563.2387947070292,349365.5714285714,2882.1428571428573,1440514.142857143,246.52286054407483,2.0337267313839944,1016.47012812178
IND,Asia,India,2021-04-30,1417173120.0,386452.0,3498.0,18762976.0,208330.0,2729335.0,125376952.0,26621155.0,,272.6921605738613,2.46829406417192,1925.9009089870403,357040.14285714284,3058.5714285714284,1830419.142857143,251.93826909244711,2.158220040591392,1291.598829405643
IND,Asia,India,2021-05-01,1417173120.0,401993.0,3523.0,19164969.0,211853.0,1628218.0,126328970.0,27297355.0,,283.65835784410024,2.485934816488758,1148.9196182326689,364926.8571428572,3187.0,2063021.7142857143,257.5033720247652,2.24884310535046,1455.7302034388815
IND,Asia,India,2021-05-02,1417173120.0,392488.0,3689.0,19557457.0,215542.0,585186.0,126704151.0,27507360.0,,276.95134381323857,2.60306941187256,412.9248514112376,371040.7142857143,3318.714285714286,2146619.714285714,261.817493607072,2.3417846689854565,1514.719467926201
IND,Asia,India,2021-05-03,1417173120.0,368147.0,3417.0,19925604.0,218959.0,1870625.0,127696675.0,28385461.0,,259.7756017274728,2.411138026665366,1319.9692921073752,373205.8571428572,3405.1428571428573,1936741.2857142857,263.3452835620091,2.402771269852238,1366.6229329231742
IND,Asia,India,2021-05-04,1417173120.0,357229.0,3449.0,20282833.0,222408.0,1668616.0,128627919.0,29122833.0,,252.07153237566348,2.4337181896309183,1177.425662716493,378075.1428571429,3502.0,1838788.4285714289,266.78119809183426,2.471116584542614,1297.5044492598256
IND,Asia,India,2021-05-05,1417173120.0,382315.0,3780.0,20665148.0,226188.0,2180486.0,129730641.0,30200597.0,,269.772968880471,2.667281750305849,1538.61653825328,381125.8571428572,3571.5714285714284,1839692.2857142857,268.93387389598325,2.520208278132899,1298.1422380593033
IND,Asia,India,2021-05-06,1417173120.0,412262.0,3980.0,21077410.0,230168.0,2672365.0,131058890.0,31544713.0,,290.90447326576447,2.8084077688405493,1885.701162607431,385840.8571428572,3619.428571428572,1904975.857142857,272.26091978293886,2.5539777182822747,1344.2082906165035
IND,Asia,India,2021-05-07,1417173120.0,414188.0,3915.0,21491598.0,234083.0,2586397.0,132294827.0,32895173.0,,292.26351682425366,2.762541812816772,1825.039554800475,389803.1428571429,3679.0,1884556.142857143,275.0568278187092,2.5960131109458247,1329.7995257327088
IND,Asia,India,2021-05-08,1417173120.0,401078.0,4187.0,21892676.0,238270.0,2303857.0,133366482.0,34127375.0,,283.012706309304,2.954473198023965,1625.670828416503,389672.4285714286,3773.857142857143,1981076.0,274.9645918851669,2.6629471654508543,1397.9068414732562
IND,Asia,India,2021-05-09,1417173120.0,403738.0,4092.0,22296414.0,242362.0,811011.0,133854676.0,34450192.0,,284.8896823558155,2.887438339219982,572.2737670892319,391279.5714285714,3831.428571428572,2013336.7142857143,276.09864024839214,2.7035712979290567,1420.6709722843984
IND,Asia,India,2021-05-10,1417173120.0,366161.0,3754.0,22662575.0,246116.0,2794050.0,135192013.0,35906905.0,,258.3742203634232,2.648935367896337,1971.5657604344065,390995.8571428572,3879.571428571429,2145254.571428572,275.8984429106708,2.7375423466763387,1513.7561820454027
IND,Asia,India,2021-05-11,1417173120.0,329942.0,3876.0,22992517.0,249992.0,2763725.0,136557345.0,37305298.0,,232.81700403688157,2.7350222392025048,1950.1675278740825,387097.7142857143,3940.571428571429,2301698.714285714,273.1477960051305,2.7805857823294224,1624.1478770679155
IND,Asia,India,2021-05-12,1417173120.0,348421.0,4205.0,23340938.0,254197.0,2182934.0,137805245.0,38240332.0,,245.85634251939524,2.967174539692088,1540.3439207201448,382255.7142857143,4001.285714285714,2302048.4285714286,269.7311350964054,2.8234276093846,1624.3946459917534
IND,Asia,India,2021-05-13,1417173120.0,362727.0,4120.0,23703665.0,258317.0,2316269.0,139087590.0,39274256.0,,255.9510866251824,2.9071959818148403,1634.4291091267664,375179.28571428574,4021.285714285714,2251177.571428572,264.73779414775083,2.83754021123807,1588.4986383516589
IND,Asia,India,2021-05-14,1417173120.0,343144.0,4000.0,24046809.0,262317.0,1284567.0,139861462.0,39784951.0,,242.1327325203572,2.8225203706940194,906.4291312553262,365030.1428571429,4033.428571428572,2065201.857142857,257.5762535329085,2.846108576649105,1457.2685778452085
IND,Asia,India,2021-05-15,1417173120.0,326098.0,3890.0,24372907.0,266207.0,1898123.0,141132112.0,40412424.0,,230.1045619606446,2.744901060499934,1339.372708395711,354318.71428571426,3991.0,2007239.857142857,250.01794719738567,2.816169699859958,1416.368846413667
IND,Asia,India,2021-05-16,1417173120.0,311170.0,4077.0,24684077.0,270284.0,706470.0,141764335.0,40486671.0,,219.5709159372145,2.8768538878298795,498.506491571051,341094.71428571426,3988.857142857143,1992305.4285714289,240.68669485187124,2.814657635375658,1405.830664196784
IND,Asia,India,2021-05-17,1417173120.0,281386.0,4106.0,24965463.0,274390.0,1566198.0,143090218.0,40726986.0,,198.55442925702684,2.897317160517411,1105.156439885058,328984.0,4039.142857142857,1816898.0,232.1410104081003,2.8501407486072394,1282.0579041183055
IND,Asia,India,2021-05-18,1417173120.0,263533.0,4329.0,25228996.0,278719.0,1374398.0,144270200.0,40921402.0,,185.95681521252675,3.0546726711836025,969.8165881102798,319497.0,4103.857142857143,1618422.7142857143,225.4466977189068,2.895805096033111,1142.007769866334
IND,Asia,India,2021-05-19,1417173120.0,267334.0,4529.0,25496330.0,283248.0,1218998.0,145333606.0,41076994.0,,188.63891519477875,3.195798689718304,860.1616717088172,307913.14285714284,4150.142857142857,1480717.5714285714,217.27277952967583,2.9284656888939984,1044.83887715043
IND,Asia,India,2021-05-20,1417173120.0,276110.0,3874.0,25772440.0,287122.0,1476285.0,146624652.0,41262233.0,,194.83152488808145,2.733610979017158,1041.711121362505,295539.28571428574,4115.0,1360719.857142857,208.5414135672329,2.903667831351473,960.1648788983928
IND,Asia,India,2021-05-21,1417173120.0,259551.0,4209.0,26031991.0,291331.0,0.0,,,,183.14699618350087,2.969997060062782,0.0,283597.4285714286,4144.857142857143,1177210.2857142857,200.1148798048248,2.9247359298327247,830.6750030047746
IND,Asia,India,2021-05-22,1417173120.0,257299.0,4194.0,26289290.0,295525.0,0.0,149219616.0,41622881.0,,181.5579172148001,2.9594126086726797,0.0,273769.0,4188.285714285715,906049.8571428572,193.1796448411328,2.9553804367145453,639.3360446625302
IND,Asia,India,2021-05-23,1417173120.0,240842.0,3741.0,26530132.0,299266.0,876743.0,150033188.0,41686052.0,,169.94536277967225,2.639762176691582,618.6562443408467,263722.14285714284,4140.285714285715,930374.5714285716,186.090280104341,2.921510192266217,656.5002950582153
IND,Asia,India,2021-05-24,1417173120.0,222315.0,4454.0,26752447.0,303720.0,2446471.0,152301505.0,41864206.0,,156.87215405271024,3.1428764327677907,1726.303558453042,255283.42857142855,4190.0,1056127.857142857,180.1356693608672,2.9565900883019856,745.2355977107844
IND,Asia,India,2021-05-25,1417173120.0,196427.0,3511.0,26948874.0,307231.0,1341068.0,153511379.0,41995400.0,,138.60480221357855,2.477467255376676,946.2979371214718,245696.85714285716,4073.142857142857,1051366.4285714286,173.3710960753032,2.8741321717581383,741.8757904266689
IND,Asia,India,2021-05-26,1417173120.0,208921.0,4157.0,27157795.0,311388.0,2918836.0,156189641.0,42235974.0,,147.42094459144133,2.93330429524376,2059.6185171787624,237352.14285714287,4020.0,1294200.4285714286,167.48281456054067,2.83663297254749,913.2267683509468
IND,Asia,India,2021-05-27,1417173120.0,211298.0,3847.0,27369093.0,315235.0,2777551.0,158783606.0,42419560.0,,149.09822732172623,2.714558966514973,1959.9235695353864,228093.2857142857,4016.142857142857,1480095.5714285714,160.94948633677566,2.833911256475749,1044.399975232787
IND,Asia,India,2021-05-28,1417173120.0,186364.0,3660.0,27555457.0,318895.0,1963636.0,160605562.0,42561240.0,,131.50404659100505,2.582606139185028,1385.6006526570304,217638.0,3937.714285714286,1760615.0,153.57192210927627,2.7785696963503552,1242.342925612363
IND,Asia,India,2021-05-29,1417173120.0,173790.0,3617.0,27729247.0,322512.0,3922151.0,164158704.0,42930249.0,,122.6314538057284,2.5522640452000678,2767.58777360948,205708.14285714287,3855.285714285714,2320922.285714286,145.1538559079803,2.720405615854268,1637.712607556574
IND,Asia,India,2021-05-30,1417173120.0,165553.0,3460.0,27894800.0,325972.0,1576170.0,165598013.0,43067110.0,,116.81917873237676,2.441480120650327,1112.1929831691982,194952.57142857145,3815.142857142857,2420840.4285714286,137.56440104408094,2.6920796078483744,1708.2178559606243
IND,Asia,India,2021-05-31,1417173120.0,152734.0,3128.0,28047534.0,329100.0,1784772.0,167191085.0,43258810.0,,107.77370657439508,2.207210929882723,1259.3888317610767,185012.42857142855,3625.714285714286,2326312.0,130.55033711860736,2.558413107436222,1641.5157521474866
IND,Asia,India,2021-06-01,1417173120.0,127510.0,2795.0,28175044.0,331895.0,2685843.0,169585180.0,43550558.0,,89.97489311679861,1.972236109022446,1895.2116449964844,175167.14285714287,3523.428571428572,2518422.714285714,123.60320724763878,2.486237229385618,1777.0748532724883
IND,Asia,India,2021-06-02,1417173120.0,132788.0,3207.0,28307832.0,335102.0,2542428.0,171866824.0,43811342.0,,93.69920874592935,2.2629557072039304,1794.0137052557136,164291.0,3387.714285714286,2464650.1428571427,115.92867355542278,2.390473145379928,1739.1313087120527
IND,Asia,India,2021-06-03,1417173120.0,134154.0,2887.0,28441986.0,337989.0,2666218.0,174296917.0,44047467.0,,94.66309945252138,2.0371540775484087,1881.3636544277667,153270.42857142858,3250.5714285714284,2448745.4285714286,108.15222671696496,2.2937010183847044,1727.9084636966784
IND,Asia,India,2021-06-04,1417173120.0,132364.0,2713.0,28574350.0,340702.0,5263384.0,179172948.0,44434820.0,,93.4000215866358,1.9143744414232189,3714.002139696243,145556.14285714287,3115.285714285714,2920138.0,102.70879457348364,2.1982393472758743,2060.537247559423
IND,Asia,India,2021-06-05,1417173120.0,120529.0,3380.0,28694879.0,344082.0,1963376.0,180972102.0,44599042.0,,85.04888943984487,2.385029713236446,1385.4171888329354,137947.42857142858,3081.428571428572,2640313.0,97.33985680692884,2.174348728423929,1863.08430687706
